actual_occupancy,model_a_prediction,model_b_naive_prediction,abs_error_model_a,abs_error_model_b,error_difference_a_minus_b
0.07553833865112188,0.05686230072751641,0.07509434048145824,0.018676037923605462,0.00044399816966363137,0.01823203975394183
0.0756493381935378,0.05778704327531159,0.07520534002387415,0.017862294918226204,0.00044399816966364525,0.01741829674856256
0.0757603377359537,0.05822924128733575,0.07531633956629005,0.017531096448617944,0.00044399816966364525,0.0170870982789543
0.07587133727836962,0.058886450715363026,0.07542733910870597,0.01698488656300659,0.00044399816966364525,0.016540888393342945
0.07598233682078552,0.05941935162991285,0.07553833865112188,0.016562985190872667,0.00044399816966364525,0.016118987021209022
0.07609333636320142,0.059638247825205326,0.0756493381935378,0.0164550885379961,0.00044399816966363137,0.016011090368332467
0.07620433590561734,0.06012355722486973,0.0757603377359537,0.016080778680747615,0.00044399816966364525,0.01563678051108397
0.07631533544803325,0.060480496380478144,0.07587133727836962,0.015834839067555104,0.00044399816966363137,0.015390840897891472
0.07642633499044915,0.06101026223041117,0.07598233682078552,0.01541607276003798,0.00044399816966363137,0.014972074590374349
0.07653733453286507,0.06142939534038305,0.07609333636320142,0.015107939192482017,0.00044399816966364525,0.014663941022818372
0.07664833407528097,0.06208508391864598,0.07620433590561734,0.014563250156634996,0.00044399816966363137,0.014119251986971365
0.07675933361769688,0.06265314691700041,0.07631533544803325,0.014106186700696466,0.00044399816966363137,0.013662188531032834
0.0768703331601128,0.0630438276566565,0.07642633499044915,0.013826505503456293,0.00044399816966364525,0.013382507333792648
0.0769813327025287,0.0636532271746546,0.07653733453286507,0.013328105527874098,0.00044399816966363137,0.012884107358210467
0.07709233224494462,0.06380611564964056,0.07664833407528097,0.01328621659530406,0.00044399816966364525,0.012842218425640414
0.07720333178736052,0.06400032853707671,0.07675933361769688,0.013203003250283812,0.00044399816966364525,0.012759005080620167
0.07731433132977644,0.06418841611593962,0.0768703331601128,0.013125915213836825,0.00044399816966364525,0.01268191704417318
0.07742533087219235,0.06434502103365958,0.0769813327025287,0.01308030983853277,0.00044399816966364525,0.012636311668869124
0.07753633041460825,0.06448257295414805,0.07709233224494462,0.013053757460460197,0.00044399816966363137,0.012609759290796566
0.07764732995702417,0.06463867798447609,0.07720333178736052,0.01300865197254808,0.00044399816966364525,0.012564653802884435
0.07775832949944007,0.06478991662152112,0.07731433132977644,0.012968412877918958,0.00044399816966363137,0.012524414708255327
0.07786932904185598,0.06660203821957111,0.07742533087219235,0.011267290822284864,0.00044399816966363137,0.010823292652621233
0.0779803285842719,0.06840380374342203,0.07753633041460825,0.009576524840849865,0.00044399816966364525,0.00913252667118622
0.0780913281266878,0.06976492935791612,0.07764732995702417,0.008326398768771684,0.00044399816966363137,0.007882400599108053
0.0782023276691037,0.07057827757671475,0.07775832949944007,0.007624050092388951,0.00044399816966363137,0.0071800519227253196
0.07831332721151962,0.07173108053393662,0.07786932904185598,0.0065822466775830035,0.00044399816966364525,0.006138248507919358
0.07842432675393554,0.07268349477089942,0.0779803285842719,0.0057408319830361265,0.00044399816966364525,0.005296833813372481
0.07853532629635143,0.07357385475188494,0.0780913281266878,0.004961471544466495,0.00044399816966363137,0.004517473374802863
0.07864632583876735,0.0743748634122312,0.0782023276691037,0.004271462426536143,0.00044399816966364525,0.003827464256872498
0.07875732538118327,0.07487756502814591,0.07831332721151962,0.0038797603530373592,0.00044399816966364525,0.003435762183373714
0.07886832492359917,0.07556923013180494,0.07842432675393554,0.00329909479179423,0.00044399816966363137,0.0028550966221305984
0.07897932446601508,0.07630196213722229,0.07853532629635143,0.0026773623287927872,0.00044399816966364525,0.002233364159129142
0.079090324008431,0.07696633553132415,0.07864632583876735,0.0021239884771068474,0.00044399816966364525,0.001679990307443202
0.0792013235508469,0.07760648289695382,0.07875732538118327,0.0015948406538930787,0.00044399816966363137,0.0011508424842294473
0.0793123230932628,0.0783528529573232,0.07886832492359917,0.0009594701359396107,0.00044399816966363137,0.0005154719662759794
0.07942332263567872,0.0789518509991467,0.07897932446601508,0.0004714716365320226,0.00044399816966364525,2.7473466868377372e-05
0.07953432217809463,0.07954794401302934,0.079090324008431,1.3621834934710031e-05,0.00044399816966363137,-0.00043037633472892134
0.07964532172051053,0.08029878092929721,0.0792013235508469,0.0006534592087866775,0.00044399816966363137,0.00020946103912304614
0.07975632126292645,0.08063894836232066,0.0793123230932628,0.000882627099394212,0.00044399816966364525,0.0004386289297305668
0.07986732080534237,0.07972744526341558,0.07942332263567872,0.00013987554192679275,0.00044399816966364525,-0.0003041226277368525
0.07997832034775826,0.07906288281083107,0.07953432217809463,0.0009154375369271883,0.00044399816966363137,0.00047143936726355695
0.08008931989017418,0.07856326107867062,0.07964532172051053,0.0015260588115035556,0.00044399816966364525,0.0010820606418399104
0.0802003194325901,0.07843248220160604,0.07975632126292645,0.0017678372309840595,0.00044399816966364525,0.0013238390613204143
0.080311318975006,0.07830087281763554,0.07986732080534237,0.002010446157370463,0.00044399816966363137,0.0015664479877068316
0.0804223185174219,0.07810141891241074,0.07997832034775826,0.0023208996050111674,0.00044399816966364525,0.0018769014353475222
0.08053331805983782,0.0766839194111526,0.08008931989017418,0.0038493986486852205,0.00044399816966364525,0.0034054004790215753
0.08064431760225373,0.07543579093180597,0.0802003194325901,0.005208526670447758,0.00044399816966363137,0.0047645285007841265
0.08075531714466963,0.07412374392151833,0.080311318975006,0.006631573223151305,0.00044399816966363137,0.006187575053487673
0.08086631668708555,0.07357544056139886,0.0804223185174219,0.007290876125686685,0.00044399816966364525,0.00684687795602304
0.08097731622950145,0.07273178570903838,0.08053331805983782,0.008245530520463076,0.00044399816966363137,0.007801532350799445
